"","Index.of.IP..total","Index.of.IP..final.products.and.nonindustrial.supplies","Index.of.IP..final.products","Index.of.IP..consumer.goods","Index.of.IP..durable.consumer.goods","Index.of.IP..nondurable.consumer.goods","Index.of.IP..business.equipment","Index.of.IP..materials","Index.of.IP..mfg","Index.of.IP..mfg..durables","Index.of.IP..mfg..nondurables","Index.of.IP..energy..total","Index.of.IP..nonenergy..total","Index.of.IP..computers..comm..equip...and.semiconductors","Index.of.IP..nonenergy.excl.CCS.and.MVP","Capacity.utilization..total","Capacity.utilization..mfg","Capacity.utilization..mfg..durables","Capacity.utilization..mfg..nondurables","Capacity.utilization..computers..comm..equip...and.semiconductors","CLF.employed..total","Mean.duration.of.unemployment","Persons.unemployed.less.than.5.weeks","Persons.unemployed.5.to.14.weeks","Persons.unemployed.15.to.26.weeks","Persons.unemployed.15..weeks","Avg.weekly.initial.claims","Employment.on.nonag.payrolls..mining","Employment.on.nonag.payrolls..construction","Employment.on.nonag.payrolls..manufacturing","Employment.on.nonag.payrolls..manufacturing..durables","Employment.on.nonag.payrolls..manufacturing..nondurables","Employment.on.nonag.payrolls..utilities","Employment.on.nonag.payrolls..retail.trade","Employment.on.nonag.payrolls..wholesale.trade","Employment.on.nonag.payrolls..financial.activities","Employment.on.nonag.payrolls..professional.and.business.services","Employment.on.nonag.payrolls..education.and.health.services","Employment.on.nonag.payrolls..lesiure.and.hospitality","Employment.on.nonag.payrolls..other.services","Real.Manufacturing.and.Trade.Industries.Sales","Manufacturers.Sales","Merchant.Wholesalers.Sales","Retail.Sales..Retail.Trade","New.Privately.Owned.Housing.Units.Started..Total.Units","X.New.Privately.Owned.Housing.Units.Authorized.in.Permit.Issuing.Places..Total.Units","New.One.Family.Houses.Sold..United.States","Swiss.Francs.to.U.S..Dollar.Spot.Exchange.Rate","Japanese.Yen.to.U.S..Dollar.Spot.Exchange.Rate","U.S..Dollars.to.U.K..Pound.Sterling.Spot.Exchange.Rate","Moody.s.Seasoned.Aaa.Corporate.Bond.Yield","Moody.s.Seasoned.Baa.Corporate.Bond.Yield","M1","M2","M3","Monetary.Base..Total","Reserves.of.Depository.Institutions..Total","Reserves.of.Depository.Institutions..Nonborrowed","Producer.Price.Index.by.Commodity..Final.Demand..Finished.Goods","Producer.Price.Index.by.Commodity..Final.Demand..Finished.Goods.Less.Foods.and.Energy","Consumer.Price.Index.for.All.Urban.Consumers..All.Items.in.U.S..City.Average","Consumer.Price.Index.for.All.Urban.Consumers..Food.and.Beverages.in.U.S..City.Average","Consumer.Price.Index.for.All.Urban.Consumers..Housing.in.U.S..City.Average","Consumer.Price.Index.for.All.Urban.Consumers..Apparel.in.U.S..City.Average","Consumer.Price.Index.for.All.Urban.Consumers..Transportation.in.U.S..City.Average","Consumer.Price.Index.for.All.Urban.Consumers..Medical.Care.in.U.S..City.Average","Consumer.Price.Index.for.All.Urban.Consumers..Commodities.in.U.S..City.Average","Consumer.Price.Index.for.All.Urban.Consumers..Services.in.U.S..City.Average","Consumer.Price.Index.for.All.Urban.Consumers..All.Items.Less.Food.in.U.S..City.Average","Consumer.Price.Index.for.All.Urban.Consumers..All.Items.Less.Shelter.in.U.S..City.Average","Consumer.Price.Index.for.All.Urban.Consumers..All.Items.Less.Medical.Care.in.U.S..City.Average","Consumer.Price.Index.for.All.Urban.Consumers..All.Items.Less.Food.and.Energy.in.U.S..City.Average","Personal.Consumption.Expenditures..Chain.type.Price.Index","Personal.Consumption.Expenditures.Excluding.Food.and.Energy..Chain.Type.Price.Index.","Personal.consumption.expenditures..Durable.goods..chain.type.price.index.","Personal.consumption.expenditures..Nondurable.goods..chain.type.price.index.","Personal.consumption.expenditures..Services..chain.type.price.index.","Federal Surplus or Deficit [-]"
"1995-04-01",-0.162774770835927,-0.405798928539092,-0.403539112492801,-0.489002878083244,-0.322909969706942,-0.551914386196106,-0.136280876845341,0.136375611984008,-0.264136499885037,-0.229620333135383,-0.312399785172257,0.605179388377763,-0.30271300330984,2.704266972376,-0.483015655072361,-0.514979321995668,-0.688694691801306,-0.86359243599432,-0.471542013640036,-0.57374442217295,0.138475763229451,1.7192400540373,2730,2370,11.0615388496185,7.81910734986351,350200,-0.372902855986723,0.190585153933576,0.0868533102281077,0.0140914535568193,-0.161629257750118,-0.223630357828064,0.37980030347029,0.139528416664625,-0.0875912464760376,0.109709281437276,0.226073947078831,0.201390621891129,0.0659703157515068,-0.751100317838649,1.64900010616673,1.67148680518086,0.371107045997832,1.4308670195561,2.65609175481902,0.808411839995937,-2.81252788113492,-7.8452495990061,0.442283904212043,-9.41189931350106,-10.2356979405034,1.91835213402376,0.969874735781673,0.231749814036064,1.3469780987732,2.2318522955695,25.0434782608696,0.235201990043077,0.215594765506832,0.396040121609698,0.675678246287958,0.271370587159581,-0.227186769431764,0.576370471674981,0.228990253485506,0.441501820911672,0.358423322781487,0.262812240626964,0.405680069561409,0.406229400887881,0.312207559250588,0.26345675912145,0.230774004724399,0.0427268266877334,0.346301390188586,0.275598740076344,-2380.48433048433
"1995-05-01",0.46311369871388,0.543029429226927,0.614986646965665,0.354290591570994,-0.767811004137897,0.778151106761538,1.22176149196389,0.364884169904389,0.335895668828812,0.587482924529992,0.0152568450527468,0.968642777611972,0.370116462032133,3.36757213540362,0.276951628415034,0.103422606102832,-0.0990822661966817,-0.0647999749832984,-0.143903925336897,0.0446089921948278,-0.0170854014204025,-3.46855579878902,2603,2332,17.3636148858807,4.11939431309492,370250,-0.356443079224267,-0.611155454600265,-0.110026938742536,-0.183343962225901,-0.421462773329218,-0.209173839901311,-0.0288315303611952,0.0371747216176388,-0.029214139851419,0.031323414508222,0.180491889264189,0.200985855090963,0.131810212405448,0.733639718873214,-1.39029949356022,0.199005040800948,1.01309111878507,3.64240187234168,0.948623714510699,8.18990289788282,2.67882763482647,1.68630594706469,-1.24630325136953,-37.7224880382776,-39.5765550239235,-2.3831389471332,-0.644442421827485,0.711908921212867,0.115273787980819,-3.8066879923834,-42.9301533219761,0.0782778904940606,0.286738547715615,0.197433430371685,0.134589522335471,0.2030457550382,-0.227704083205182,0.358551836259657,0.274097933142237,0.146735169395029,0.238237158540677,0.262123347987409,0.134861787129381,0.202497537977209,0.186857731105228,0.153828972550496,0.171049571991944,-0.326611238228036,0.117143781421714,0.263924505296576,-2154.6277301798
"1995-06-01",0.329765471761334,0.568141634610964,0.63814881452533,0.425709844313893,0.601402257512973,0.359806072482804,1.26090512029466,0.0362879933698323,0.470201606955989,0.850342474441312,-0.0125817753644952,-0.376071181911275,0.456407912337653,2.70023264007044,0.201673488266874,-0.0396644606277974,0.02126592324041,0.174450109584434,-0.171776081252961,-0.050932197465503,0.202274590485629,-6.68942348300301,2744,2354,-20.137585194796,-12.8609769064413,366250,-0.393560436430374,0.573067470898359,-0.0695531240003433,0.0846620623448757,-0.292825977908873,-0.179640766872513,0.201646366316588,0.34321261833945,0.029214139851419,0.359515822949952,0.255140465586479,0.457884993450719,0.241201739568275,0.959263742355709,1.01568625048785,0.900922062042575,1.37712292496754,-2.54348971478215,2.639904856734,7.29415439423677,-0.903976400954359,-0.562331778569103,0.46766102308865,-34.6363636363637,-30.2727272727273,0.620404988274981,1.1981901106985,0.698423616363186,0.184162114665121,0.527705710084359,4.24028268551237,0,0.0715563536793695,0.19704439872994,0.0672268932882858,0.202634314523209,-0.228223758246582,0.642171311364859,0.318834248685462,0.146520172732778,0.237670937784618,0.261438057407037,0.201952273282924,0.202088313977189,0.248601743946253,0.0977681018685672,0.0860874647949927,-0.19376040552741,-0.0103742895556813,0.196319846167103,-1588.71444823663
"1995-07-01",-0.424144351302402,-0.416769845892073,-0.532911593241359,-0.548484840972741,-2.16899457372381,0.0525737214498001,-0.548009430614682,-0.43361046088366,-0.672065454941784,-0.98569888033655,-0.28475122871976,1.01504931810315,-0.687655740540372,1.34082988029249,-0.611866966302355,-0.8020152472211,-1.13240054879986,-1.68200030991592,-0.442255223371379,-0.757494548629012,0.08011386824478,3.70412716803488,2627,2565,2.86826545970227,1.9664168686429,371400,-0.161449492419852,0.228310601456982,-0.168286707349985,-0.381545011725137,-0.653810763148144,-0.405375526973728,0.0747937812198174,0.0981090940667784,0.102182331348999,0.327128572743796,0.119841224739226,0.266134554951414,0.175054749298553,-1.18927747404669,-0.241144145764949,-0.0555151542867449,-0.349921759321248,13.1480109853966,3.68601337154262,5.37041789718611,-0.275704799500781,3.21076938471343,0.0217157680412416,10.7772727272727,13.8045454545454,0.257224740897133,0.602447040936127,0.519934282593937,0.252670399729205,0.699303549097063,4.22535211267606,0.156372197618282,0.285714480077992,0.131147559781031,0.134318354646723,0.269541942167262,0.0761324741759495,-0.499109770512884,0.317820925868695,0,0.237107402133852,0.0652528571277955,0.0672268932882858,0.0672721182450431,0.186046565291953,0.12416729299245,0.158529737368429,-0.0766066857106118,0.106655616195717,0.171075797178855,-2472.02060407399
"1995-08-01",1.30651157017629,1.40608053234379,1.52946452909797,1.51174900797519,3.13027916151354,0.911873803939223,1.90849484922375,1.18284032524798,1.21466969310768,2.16924171035386,0.00993529145505434,1.91764434589539,1.19127652935802,3.89084414825034,0.63970370748816,0.917034566713681,0.738307336684496,1.44612199261536,-0.14607001239284,0.909022102638701,0.216157419472118,-1.83491386681967,2732,2434,8.57539106183403,3.40313571839435,356250,-0.323683073468928,0.455063356399599,0.12769169997835,0.56473395888883,0.490758387222723,-0.150557089565684,0.121420708883413,0.0351477596920446,0.160361576751811,0.573778421492932,0.313901603041522,0.274894717873231,0.37097696664965,2.00553881960168,0.649241631707298,0.687873660436544,0.738779999788086,-3.12851374970347,2.33587262776283,-8.73679467919457,3.45331186412192,8.06569833215054,-1.79414968516549,15.6021739130435,15.4543478260871,-0.382138468062809,0.54963054826338,0.603657302340466,-0.0918062951789977,-1.05079775984152,-10.5263157894737,-0.0781555334819828,0,0.196399408465986,0.067091582523382,0.268817366180052,0.833653937576617,-0.358038334501209,0.452284805372649,0.146305805176095,0.236546532533488,0.195503483580328,0.201409937170105,0.201545247935009,0.247524878854311,0.215879024500865,0.238663597773048,0.0816162934236253,0.0961887148621443,0.288609445137666,1790.63466352525
"1995-09-01",0.400114458938372,0.389059508667788,0.371161767095529,0.20850616116066,1.06882869930667,-0.116056025859823,0.900362582882597,0.413266714541649,0.919185172274606,1.37545150616827,0.331966068844114,-2.31713315546189,0.899128361938217,4.18368587865059,0.497060708875541,-0.000356998145356613,0.427965174022216,0.62725162009718,0.17694439900966,-0.0932022054605852,0.204663162871199,0,2857,2296,-10.0948884833412,-3.619726662932,362000,-0.198323331929107,0.71630843507684,0.0405950073716355,0.0985013799476242,0.163052375925421,-0.241363822107843,0.124142054527709,0.103521591646505,0.174647111776416,0.655032589085813,0.327795868273739,0.170245004705372,0.0217793750179496,-0.122285022885649,1.89707632625407,0.439679671135984,0.299327805458383,-3.37554489652163,2.4938948347252,-3.33605990941948,-0.793444337077404,5.94924209122842,-0.50072010477818,-25.0021739130435,-25.854347826087,0.0920568187051884,0.293082833334246,0.364339655717316,0.183528383700704,0.701757265864611,8.49557522123894,0.156250031789185,0,0.130718972862187,0.334784376968411,0.134138182420163,-0.15105743053665,-0.215439939702655,0.360360750329836,0,0.235988310109114,0.130123635797208,0.0670465998967806,0.134138182420163,0.246913705692098,0.0681487895195509,0.132493779461562,-0.186239801691546,0.0340138572774151,0.133161997287257,-1454.93219888328
"1995-10-01",-0.153499776253785,-0.457144073799221,-0.682906187900034,-0.918887998955853,-1.12414336018114,-0.842628647080357,-0.0470909613003556,0.222003923220893,-0.0654372126463798,-0.0422767336483609,-0.100653662839711,-0.47336386975223,-0.0973114600290259,3.32822150594145,-0.248569808746701,-0.567569703994764,-0.572920460609971,-0.817748207336422,-0.254761155193606,-0.628457436634022,0.132256087372973,-1.2422519998557,2725,2380,0.667622889874409,-1.48539209879628,371500,-0.144482596923989,0.54322508783784,-0.17990313298899,-0.042202997039098,-0.228347840210663,-0.151148759126851,-0.00573727579951111,0.0572605462785702,0.159825678773196,0.245493027013133,0.237723906619358,-0.0283540477301614,0.0870700969244353,0.0522234683142386,-0.894993736515737,0.46180602438568,-0.428421941569468,0,-1.48886124937508,2.62023723940246,-3.55768693193155,0.291529643582056,1.20876093588548,-19.2409090909091,-18.3136363636364,-0.905389850430183,0.053372474414104,0.313214863504641,0.0687363986278555,-1.40847398817385,-16.871704745167,0.233918235317176,0.568991577767886,0.260926436361331,0.26702285558784,0.40133833134588,0.0755572381997638,0.287150233202293,0.269420908369167,0.219058137981776,0.352941542846175,0.324570229757093,0.26773777707163,0.26773777707163,0.307787254367931,0.259652045712055,0.243117363706258,-0.0308346512211344,0.184655890917984,0.346010416576448,-4997.74718397997
"1995-11-01",0.24093186582963,0.241772756942815,0.224840769595147,0.337686952764038,0.0778365000734027,0.43403661488508,0.3462586128264,0.239518819853402,0.102447515211335,0.463505225454064,-0.366815465614501,1.17096988788887,0.0668530881356766,2.16496266631152,-0.107231675975239,-0.185071994301733,-0.419633935906205,-0.336236357413089,-0.520092349421919,-0.109011856829433,0.121927485194817,2.46926125903717,2812,2353,3.08868726769047,2.90629867431376,377000,-0.489175719555668,0.0933619711172895,-0.0406681196599479,0.295047632374956,-0.425462922937481,-0.33333364197583,0.0960559779093373,0.114422823225091,0.217533259590752,0.275461188795312,0.237160120052238,0.0944822443679882,0.282455375186252,0.815283768837283,-0.374519451280797,1.02659810852526,1.32582741846754,5.88613700962926,2.12022076506031,-4.70675108579863,-0.137720150334167,1.08587471127022,-0.98410917277087,-10.8376623376623,-6.66017316017307,0.714606594640976,0.67870383619848,0.179724378903856,0.570973345182857,0,2.13903743315508,0.23337233462204,0.212539931231337,0.130208351729877,0,0.13342230131359,-0.302572091653719,-0.287150233202293,0.313409703596523,-0.0729660740143245,0.234604213175249,0.0647878221561093,0,0.0668225885205764,0.184218658177038,-0.00277346350143759,0.0640204887423224,-0.239111738843434,-0.233461991170181,0.129445866561895,827.524387028737
"1995-12-01",0.348555765322089,0.322149803249694,0.426122919541161,0.312008624553251,0.646917379598566,0.185075290825676,0.725906243392771,0.380512313976489,0.413947953393379,0.844742936642584,-0.149435116381813,0.468902524191961,0.323564824711831,3.71639974191587,-0.189754039850776,-0.0884043434477455,-0.120150165734056,0.0252447269272871,-0.30210073300081,-0.119232646366108,0.122624172324493,-0.611622701743597,2662,2414,2.90665330946407,-0.342612754842175,365000,-0.0181636545772967,-0.261633488807256,0.127758437818848,-0.182545862669237,-0.559120022599213,-0.303997802134681,0.0916688812553801,0.123503458126351,0.115824538791998,0.381330541402747,0.280899061105622,0.10382746697033,0.368165007087562,0.472834043159942,3.05611706565436,1.13711549013136,0.905150336817506,-1.45684158282906,0.835659459094185,6.55733770556939,1.68546238185038,-0.0888171431298268,-1.4161579668314,-19.4714285714286,-19.4261904761905,0.795806561067902,0.696608155319289,0.264849659603072,1.5143243384097,2.62482260749364,29.8932384341637,0.465117117573044,0.14144273928105,0.130039030028328,0.199800266267314,0.199800266267314,0.151400483121567,0,0.26785730300789,0.218738694580001,0.117096032115072,0.194111998834412,0.200333956817467,0.200200267067263,0.0613308820205383,0.191188753167193,0.139902091370736,0.193918212943345,0.220178152416484,0.181558063813014,-1364.87048788099
"1996-01-01",-0.542601920740893,-0.972542194643822,-1.10622116083547,-1.13094170734067,-2.6280188556445,-0.57662112212471,-1.06963834134772,-0.0110745512385435,-0.639612741966644,-0.503576076486345,-0.821940799298471,0.290934227611039,-0.703664845029461,3.26896819103373,-0.853293766451912,-0.9895178234121,-1.18517480755171,-1.34223579985706,-0.974089081397977,-1.05061016217762,-0.00338071975569676,-1.23458358222996,2725,2387,3.94961383426553,1.70144470296485,374000,-0.0545107672260237,0.205626766536682,-0.133569519553411,-0.168800152614246,-0.330360392957729,-0.595467062199617,0.0236197648426639,0.0349956259039885,0.173485658662997,-0.0913868009684293,0.0221426727110341,0.12256636616641,-0.0216192844858298,-1.00321428945751,-4.66871506628781,-1.40905056667506,-0.86284355916959,2.48459985865308,-3.88878975300635,0.702743580745668,1.59476897145218,3.75950933042235,-0.764585977367688,-1.32727272727271,-2.45909090909091,-0.946057666792832,0.178287583119818,0.505676181289871,-0.923950234928839,-1.74220434466648,-14.5833333333333,0.308880554458657,0,0.518471673418652,0.332115881492712,0.398406901487469,0.377501392057589,0.930239266231414,0.40044547393725,0.653359855964464,0.35046764844493,0.515797404026852,0.465891025724119,0.465581153619432,0.367197475012127,0.222592533442345,0.113110893991841,0.0667070759338806,0.55640746468093,0.12904416944215,3219.30721181147
"1996-02-01",1.41948768656128,1.58932745623739,1.80511698813035,1.49920259863165,2.60537424660603,1.08921180101449,2.45442697491045,1.20813290160724,1.45738118149428,2.35213466001829,0.277269416697745,1.33803060164999,1.43269424421391,4.30387693988388,0.864072424718998,0.970795344501241,0.902313268441457,1.50042164239998,0.122326692885633,0.992986204415836,0.356879584024483,1.84620628397356,2713,2266,-4.93927553295759,-2.73638278916524,377250,0.543775130012936,1.11421765532427,0.121961858484099,0.0562983829085262,0,-0.460476638674834,0.234463343860192,0.0423467468378291,0.317277451041953,1.00069063390258,0.383029342773611,0.301063356575781,0.409969287125556,0.899517081892931,-1.68084770994064,0.505360373001551,1.64187840969383,1.62275366217566,2.35137302804755,7.42080071660602,1.24884779111653,0.0345764656572989,0.469116774463402,17.8772727272728,16.0590909090909,-2.83970138709408,-0.270157134827009,0.38031702407082,-1.36769854790835,-5.60218739645464,-67.4868189806678,0,0.0706464176326804,0.193735934022676,0.264900817157709,0.198609797162952,-0.377501392057589,0.355492731292362,0.221778755795476,0.0723327337142976,0.291121020745777,0.192740181735918,0.265252144913131,0.265076364624406,0.183094344710977,0.1573130162833,0.130251616655119,-0.108331879175871,0.228729041262277,0.184060423765597,-3935.15625
"1996-03-01",-0.152174826941121,-0.206633630982722,-0.457513185111136,-0.615768661746241,-3.19967716082372,0.326075983174867,-0.260773351787869,-0.0854161932569042,-0.260237293730103,-0.895950750680274,0.569576146911288,0.0332606741475061,-0.190739935821593,2.18770161116604,0.516014069204029,-0.609672095877745,-0.823698071023671,-1.75919035431065,0.412143084200434,-0.535599756475502,0.213686080671316,5.34251666735805,2594,2259,1.61438483713559,6.17713670971032,386400,0.288808865007262,0.570851379861459,-0.209168631255885,-0.0281452295694429,-0.298260370238346,-0.431699714540112,0.204705441968223,0.126932751891218,0.100741175678287,0.376449774489274,0.315631340685485,0.449902342907649,0.236584689338493,0.0497600461295988,4.31747180217226,1.23048438008038,0.912780253747236,-4.59772227928168,1.19007354837182,-6.44518322206951,-0.067231790390504,0.143580467498605,-0.581002718583112,35.9690476190476,40.9690476190477,1.09538989304712,1.20742548500754,0.683116676615469,1.09565122528377,2.0239881347746,26.8156424581006,0.614913544035023,0,0.322061470004176,0.461894585629441,0.264200946283832,0.302115033417572,0.424929817865749,0.221287985853014,0.50486944599788,0.232288141614045,0.32041039907833,0.330578813449911,0.330360392957729,0.243605479788123,0.301513992733327,0.230845873658669,0.0939900267576732,0.611765583227353,0.22807121419115,73.7383304018401
"1996-04-01",0.999939454795307,1.02265848709564,1.35237512814852,0.921094104077547,4.50704194892646,-0.395491592056185,2.43213634620094,0.970271130330147,1.25137933966881,2.34193341916527,-0.189930929237647,-0.197432171336764,1.23066148561417,1.83067218143651,0.00188636628770666,0.537509762323207,0.683674028359071,1.47520784436104,-0.351035806358446,0.739720467695637,0.138567569652359,1.7192400540373,2530,2358,-1.43371631464069,0.0407414957764196,359250,0.216060580990618,0.512821636691818,0.0639590683778835,-0.140845093705799,-0.332447114697132,-0.371517455186332,0,0.15063840453049,0.229885158711163,0.277663305478448,0.241554851560366,0.252183386813698,0.214592357027676,0.890778496124689,0.272237241536644,-0.0629262876657322,0.367824311940801,6.26054742303959,1.79315149410995,2.05909814439273,1.83118791788624,1.18191123485092,-0.724329378933575,15.6082251082251,15.9718614718614,1.09856744103878,0.76648902541816,0.292500817921137,0.656185180597646,1.80510316455686,19.672131147541,0.306044615310608,0,0.385109590209787,0.394218644573918,0.197693639345609,-0.60514556833553,0.984536785252921,0.264900817157709,0.430725719758041,0.231749814036242,0.319387048887609,0.39525743158233,0.32927260569755,0.12158056208893,0.29923703216026,0.136399472900983,-0.362815121803717,0.632637996127361,0.308368943410464,-3045.82439293833
"1996-05-01",0.745047697231715,0.648992967063489,0.507216359962293,0.157801727890394,0.506354244085383,0.0253494070970639,1.36341984551942,0.864373505487226,0.808100213454122,1.04131315431335,0.492277626729898,0.461086814527878,0.798070655861505,2.74231674323657,0.646412998767865,0.279234637625692,0.238982792978337,0.17749170215966,0.325115562201361,0.386541656914741,0.274886614822023,-3.46855579878902,2765,2349,-5.94970988646457,-2.14088044921521,344500,0.161739634504077,0.437477912456785,0.104572135248482,0.0986123908890413,-0.333556013063152,-0.341774451066001,0.514545543126665,0.229195989474462,0.315231669551608,0.441171687996977,0.270142171366139,0.325960707703743,0.299657758477245,0.757968267105724,1.48203136002536,0.303600290722272,0.747415545922259,-0.794706169253168,-0.410959482491968,1.34954814748838,2.90560956301329,-0.802912834631986,-0.0530829350832374,12.1363636363637,10.1818181818182,-2.16003871583137,-0.762423048159988,0.321304935338063,-0.0902527137075282,-4.95059838134546,-58.0645161290323,0,0.282087634164174,0.192000058982433,-0.0655952794920367,0.262985029938889,0,0.418995026385449,0.264200946283832,0.0716075934644067,0.346620797648622,0.318370214792552,0.262639678221976,0.19704439872994,0.242718565761102,0.172546055078815,0.17321058667088,-0.434954214941463,0.0881929893139066,0.33021158962514,-2079.24976520634
"1996-06-01",0.744039285434717,0.76191390016227,0.820056276497905,0.706017265189729,2.10845536534965,0.172693522163492,1.4506763939143,0.72038615273966,0.988614738137539,1.32610954044701,0.532646320413477,-0.211810447210325,0.92837778795607,3.03508456529187,0.622069164876127,0.277501517741374,0.421272548592633,0.471736160575897,0.357107343690011,0.357164347320893,0.236567789164255,3.46855579878902,2552,2162,-5.81731272704946,-2.01772292859506,342200,0.197327178568774,0.65264916216794,0.0232234093008543,0.0281571168972761,-0.0334168758330478,-0.452313022566653,0.21102133621973,0.272517109515391,0.314241081327005,0.550596629066114,0.262142435124169,0.29709426735991,0.213492822337003,-0.472537202218071,1.16275752201869,0.521950644981573,-0.0351734846530505,-2.4908726366804,-1.94046282653373,-3.40864629188111,0.321641847265344,2.43179622826322,1.72429089362607,8.58636363636363,10.2272727272728,0.866663837374571,0.834086097767006,0.347143148091433,0.76456410219663,0.935460516722042,6.77966101694915,0.305110839289657,0.140745976787926,0.191632125076424,0.588814262522241,0.0656383351429923,-0.151860317718988,-0.0697107034156375,0.263504763800526,0.0715563536793695,0.230414848484983,0,0.131061617712014,0.131147559781031,0.242130868901036,-0.00136824174097328,0.0765929387064546,-0.106321048924052,-0.404011699669216,0.170006112591459,-1976.76198375148
"1996-07-01",0.00079436530215915,0.0325512328386068,0.0521862586815303,-0.535228408442823,0.33137489030155,-0.869745530208466,1.2811906712586,-0.0406042519734306,0.452654836356547,0.672899605256561,0.152594932584993,-2.18362301992823,0.419823960837462,3.70286205501738,-0.090326490778736,-0.462131267755694,-0.10751679091463,-0.162247987059505,-0.0314829682147355,-0.50609058573956,0.205184738186404,-5.24901826213968,2672,2332,-2.46672322017965,-2.49368037614204,337000,-0.0717102934996383,0.414751293305038,-0.0174170513373539,-0.437328763601652,-0.536194314138605,-0.454368192591836,0.207047458137311,0.107704534914532,0.299039026689307,0.429439427924372,0.319465892844129,0.129701704304352,0.213038001322907,0.786600794864611,-1.00975978713898,0.949366720797151,0.0259989856763454,0.340252114583972,1.45886574847527,6.57513775627798,-2.07957282729829,0.21169673608723,0.737711971865984,-6.44999999999998,-4.68181818181819,-0.434869236418045,0.267241127585116,0.391442400199082,0.758762845811312,-1.50096626505656,-20.2247191011236,-0.0761904798762814,0,0.191265598633272,0.325627119377536,0.392927813988919,-0.228223758246582,-0.279329790561267,0.262812240626875,0,0.344629864358748,0.190536735954616,0.065466450783358,0.261780254207888,0.181214184292688,0.211854350834706,0.188590965286739,-0.00723683258625485,0.0855723609997305,0.302865335391278,-2138.47408270239
"1996-08-01",0.502625109629218,0.185956486141947,-0.0773767849864271,-0.338386630960841,-1.20922457477901,-0.00266513865394558,0.454947901427882,0.899942434358714,0.415920941269921,0.685446503412201,0.0489074229719222,0.857966089610773,0.433182536106269,3.55445573092821,0.455018807616714,0.0397121772230946,-0.141633026714594,-0.136345331503218,-0.146730757393598,0.0352164136081967,0.153196762875041,3.52977820810239,2496,2187,4.17788726745174,-1.31465521815688,331800,0.0717102934996383,0.520507322520025,0.18562566963567,0.465477954498272,-0.302877566216075,-0.172888058781062,0.13191916045745,0.275123386833975,0.198863701900365,0.515844916894359,0.0869502264766453,0.16651252691009,0.297492782091524,0.342663850512537,0.434382304059078,0.585227844531921,0.0158000025811234,5.61388725451772,-2.58484527300924,7.02042586732485,-2.39366725964187,-1.22089365315512,-0.201278935870008,-18.1363636363637,-17.7727272727273,-0.975877918163093,0.341099274169743,0.184464903732717,0.244254590182358,-2.29455573498698,-25.1428571428571,0.304414238122863,0.0702987726666215,0.127307464679838,0.324570229757093,0.261096754072021,-0.534556446642043,0,0.218483809874037,0,0.286287054967715,0.126823098799544,0.130804466001511,0.130633591405527,0.180886392402613,0.0941651781271702,0.0856057315924197,-0.0332961770380003,-0.172670264543218,0.222022610630201,669.124218051832
"1996-09-01",0.643794967783773,0.836372461603574,0.991617953387447,1.02704395715323,1.05782370248653,1.01467387568253,1.1345006170739,0.400342409704724,0.848961447793961,0.949207759439474,0.71000658768634,-0.212638501790607,0.806034731331984,3.14395449156923,0.54955950605633,0.178210547682323,0.290574136476618,0.134880240948387,0.502319959101261,0.207692097059375,0.175388330518089,-2.93276150945201,2525,2214,0.398406901487469,-2.09501756412038,342750,-0.34108281877927,0.428725201162017,-0.0173877764369834,0,0.134725517178591,-0.315109761289101,0.188054048750175,0.236256357053044,0.269255459206796,0.300906615802354,0.217045375323188,-0.0554733742037072,0.0424268143827788,0.305321662118807,1.19138505856178,-0.135551532936873,1.33697448335166,-5.41029030600786,-1.49735417901624,-7.02042586732485,2.57730227354415,1.89640230167738,0.605190776409503,19.2363636363636,16.9545454545455,-0.740613989727557,-0.0215101315552246,0.250753725968877,0.243659440519295,-1.36321487900579,-16.3424124513619,0.0759589858018828,-0.0702987726666215,0.317561397388655,0.452635755013198,0.195376161139471,0.534556446642043,0.418702635421653,0.261552023560263,0.357015730870547,0.285469791352622,0.316355847519212,0.39138993211365,0.325839323805965,0.300752106395485,0.28196467563113,0.302325505980328,-0.0463435659529665,0.362408526194624,0.317826397065168,-2211.41258874997
